		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW			Rain	Heat	Cool	In 	In	In 	In 	In 	In Air	Wind	Wind	ISS 	Arc.
07/11/13	12:54 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.8	20.7	11.66	1.1797	23	1	100.0	1
07/11/13	12:55 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.8	20.7	11.66	1.1797	24	1	100.0	1
07/11/13	12:56 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	23	1	100.0	1
07/11/13	12:57 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	23	1	100.0	1
07/11/13	12:58 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.2	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1793	24	1	100.0	1
07/11/13	12:59 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	23	1	100.0	1
07/11/13	1:00 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	24	1	100.0	1
07/11/13	1:01 a	20.2	20.2	20.2	66	13.7	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1795	23	1	100.0	1
07/11/13	1:02 a	20.2	20.2	20.2	66	13.7	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	24	1	100.0	1
07/11/13	1:03 a	20.2	20.2	20.2	66	13.6	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	20.9	64	13.9	20.8	11.66	1.1794	23	1	100.0	1
07/11/13	1:04 a	20.2	20.2	20.2	66	13.7	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.0	64	13.9	20.8	11.65	1.1791	23	1	100.0	1
07/11/13	1:05 a	20.2	20.2	20.2	66	13.7	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.0	64	13.9	20.8	11.65	1.1792	24	1	100.0	1
07/11/13	1:06 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.0	64	13.9	20.8	11.65	1.1792	23	1	100.0	1
07/11/13	1:07 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.0	64	13.9	20.8	11.65	1.1792	24	1	100.0	1
07/11/13	1:08 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.0	64	13.9	20.8	11.65	1.1792	23	1	100.0	1
07/11/13	1:09 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	64	14.0	20.8	11.65	1.1790	23	1	100.0	1
07/11/13	1:10 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	64	14.0	20.8	11.65	1.1790	24	1	100.0	1
07/11/13	1:11 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	64	14.0	20.8	11.65	1.1790	23	1	100.0	1
07/11/13	1:12 a	20.2	20.2	20.2	65	13.4	0.0	---	0.00	0.0	---	20.2	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	63	13.7	20.8	11.55	1.1792	23	1	100.0	1
07/11/13	1:13 a	20.3	20.3	20.2	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.1	63	13.7	20.8	11.55	1.1792	23	1	100.0	1
07/11/13	1:14 a	20.3	20.3	20.2	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.1	63	13.7	20.8	11.55	1.1792	24	1	100.0	1
07/11/13	1:15 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.1	63	13.8	20.8	11.55	1.1789	23	1	100.0	1
07/11/13	1:16 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	63	13.8	20.8	11.55	1.1790	23	1	100.0	1
07/11/13	1:17 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	63	13.8	20.8	11.55	1.1790	24	1	100.0	1
07/11/13	1:18 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	63	13.8	20.8	11.55	1.1790	23	1	100.0	1
07/11/13	1:19 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.1	63	13.8	20.8	11.55	1.1790	24	1	100.0	1
07/11/13	1:20 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	63	13.8	20.9	11.55	1.1786	23	1	100.0	1
07/11/13	1:21 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	63	13.8	20.9	11.55	1.1786	23	1	100.0	1
07/11/13	1:22 a	20.3	20.3	20.3	65	13.5	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	63	13.8	20.9	11.55	1.1786	24	1	100.0	1
07/11/13	1:23 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	63	13.8	20.9	11.55	1.1786	23	1	100.0	1
07/11/13	1:24 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	63	13.8	20.9	11.55	1.1786	24	1	100.0	1
07/11/13	1:25 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	62	13.6	20.8	11.35	1.1789	23	1	100.0	1
07/11/13	1:26 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	62	13.6	20.8	11.35	1.1789	23	1	100.0	1
07/11/13	1:27 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	24	1	100.0	1
07/11/13	1:28 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:29 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1786	24	1	100.0	1
07/11/13	1:30 a	20.4	20.4	20.3	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1786	23	1	100.0	1
07/11/13	1:31 a	20.3	20.3	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.3	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1786	24	1	100.0	1
07/11/13	1:32 a	20.3	20.4	20.3	64	13.3	0.0	---	0.00	0.0	---	20.3	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:33 a	20.4	20.4	20.3	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:34 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	24	1	100.0	1
07/11/13	1:35 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:36 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	24	1	100.0	1
07/11/13	1:37 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:38 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1787	23	1	100.0	1
07/11/13	1:39 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1788	24	1	100.0	1
07/11/13	1:40 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1788	23	1	100.0	1
07/11/13	1:41 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1788	24	1	100.0	1
07/11/13	1:42 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1788	23	1	100.0	1
07/11/13	1:43 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.2	62	13.6	20.9	11.35	1.1788	24	1	100.0	1
07/11/13	1:44 a	20.4	20.4	20.4	64	13.3	0.0	---	0.00	0.0	---	20.4	20.3	20.3	758.4	0.00	0.0	0.000	0.001	21.3	62	13.7	21.0	11.34	1.1785	23	1	100.0	1
07/11/13	1:45 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.4	0.00	0.0	0.000	0.001	21.3	62	13.7	21.0	11.34	1.1785	23	1	100.0	1
07/11/13	1:46 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.4	0.00	0.0	0.000	0.001	21.3	62	13.7	21.0	11.34	1.1785	24	1	100.0	1
07/11/13	1:47 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.4	0.00	0.0	0.000	0.001	21.3	62	13.7	21.0	11.34	1.1785	23	1	100.0	1
07/11/13	1:48 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.4	0.00	0.0	0.000	0.001	21.3	62	13.7	21.0	11.34	1.1785	24	1	100.0	1
07/11/13	1:49 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.4	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1782	23	1	100.0	1
07/11/13	1:50 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	23	1	100.0	1
07/11/13	1:51 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	24	1	100.0	1
07/11/13	1:52 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	23	1	100.0	1
07/11/13	1:53 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	24	1	100.0	1
07/11/13	1:54 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.4	62	13.8	21.1	11.34	1.1780	23	1	100.0	1
07/11/13	1:55 a	20.4	20.4	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	24	1	100.0	1
07/11/13	1:56 a	20.4	20.5	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.3	62	13.8	21.1	11.34	1.1783	23	1	100.0	1
07/11/13	1:57 a	20.4	20.5	20.4	64	13.4	0.0	---	0.00	0.0	---	20.4	20.4	20.4	758.5	0.00	0.0	0.000	0.001	21.4	62	13.8	21.1	11.34	1.1781	23	1	100.0	1
07/11/13	1:58 a	20.5	20.5	20.4	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	62	13.8	21.1	11.34	1.1781	24	1	100.0	1
07/11/13	1:59 a	20.5	20.5	20.4	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	62	13.8	21.1	11.34	1.1781	23	1	100.0	1
07/11/13	2:00 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1784	24	1	100.0	1
07/11/13	2:01 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1784	23	1	100.0	1
07/11/13	2:02 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1784	23	1	100.0	1
07/11/13	2:03 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1785	24	1	100.0	1
07/11/13	2:04 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1781	23	1	100.0	1
07/11/13	2:05 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1784	24	1	100.0	1
07/11/13	2:06 a	20.5	20.5	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1781	23	1	100.0	1
07/11/13	2:07 a	20.5	20.6	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	24	1	100.0	1
07/11/13	2:08 a	20.6	20.6	20.5	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.5	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1781	23	1	100.0	1
07/11/13	2:09 a	20.6	20.6	20.5	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	23	1	100.0	1
07/11/13	2:10 a	20.6	20.6	20.5	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.1	11.23	1.1785	24	1	100.0	1
07/11/13	2:11 a	20.5	20.6	20.5	64	13.5	0.0	---	0.00	0.0	---	20.5	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	23	1	100.0	1
07/11/13	2:12 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	24	1	100.0	1
07/11/13	2:13 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	23	1	100.0	1
07/11/13	2:14 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	23	1	100.0	1
07/11/13	2:15 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1782	24	1	100.0	1
07/11/13	2:16 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.6	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1783	23	1	100.0	1
07/11/13	2:17 a	20.6	20.6	20.6	63	13.3	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1783	24	1	100.0	1
07/11/13	2:18 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1783	23	1	100.0	1
07/11/13	2:19 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.4	61	13.6	21.2	11.23	1.1783	23	1	100.0	1
07/11/13	2:20 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1781	24	1	100.0	1
07/11/13	2:21 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1781	23	1	100.0	1
07/11/13	2:22 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.7	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1781	24	1	100.0	1
07/11/13	2:23 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.7	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1782	23	1	100.0	1
07/11/13	2:24 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.7	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1782	24	1	100.0	1
07/11/13	2:25 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.8	0.00	0.0	0.000	0.002	21.5	61	13.7	21.2	11.22	1.1782	23	1	100.0	1
07/11/13	2:26 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.7	0.00	0.0	0.000	0.002	21.6	61	13.7	21.3	11.22	1.1779	23	1	100.0	1
07/11/13	2:27 a	20.6	20.6	20.6	64	13.5	0.0	---	0.00	0.0	---	20.6	20.4	20.4	758.8	0.00	0.0	0.000	0.002	21.6	61	13.7	21.3	11.22	1.1780	24	1	100.0	1
07/11/13	2:28 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.8	0.00	0.0	0.000	0.002	21.6	61	13.7	21.3	11.22	1.1780	23	1	100.0	1
07/11/13	2:29 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.8	0.00	0.0	0.000	0.002	21.6	61	13.7	21.3	11.22	1.1780	24	1	100.0	1
07/11/13	2:30 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.8	0.00	0.0	0.000	0.002	21.6	61	13.8	21.4	11.21	1.1777	23	1	100.0	1
07/11/13	2:31 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.9	0.00	0.0	0.000	0.002	21.6	61	13.8	21.4	11.21	1.1778	23	1	100.0	1
07/11/13	2:32 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.9	0.00	0.0	0.000	0.002	21.6	61	13.8	21.4	11.21	1.1778	24	1	100.0	1
07/11/13	2:33 a	20.6	20.6	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.8	0.00	0.0	0.000	0.002	21.7	61	13.8	21.4	11.21	1.1774	23	1	100.0	1
07/11/13	2:34 a	20.7	20.7	20.6	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.8	0.00	0.0	0.000	0.002	21.7	61	13.8	21.4	11.21	1.1774	24	1	100.0	1
07/11/13	2:35 a	20.6	20.7	20.6	64	13.6	0.0	---	0.00	0.0	---	20.6	20.5	20.5	758.9	0.00	0.0	0.000	0.002	21.7	61	13.8	21.4	11.21	1.1775	23	1	100.0	1
07/11/13	2:36 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.8	0.00	0.0	0.000	0.002	21.7	62	14.1	21.6	11.33	1.1768	24	1	100.0	1
07/11/13	2:37 a	20.7	20.7	20.6	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.7	62	14.1	21.6	11.33	1.1769	23	1	100.0	1
07/11/13	2:38 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.8	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	23	1	100.0	1
07/11/13	2:39 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	24	1	100.0	1
07/11/13	2:40 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	23	1	100.0	1
07/11/13	2:41 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	24	1	100.0	1
07/11/13	2:42 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	23	1	100.0	1
07/11/13	2:43 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	23	1	100.0	1
07/11/13	2:44 a	20.7	20.7	20.7	64	13.6	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.8	0.00	0.0	0.000	0.002	21.8	61	13.9	21.6	11.20	1.1769	24	1	100.0	1
07/11/13	2:45 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	14.0	21.7	11.20	1.1766	23	1	100.0	1
07/11/13	2:46 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	14.0	21.7	11.20	1.1766	24	1	100.0	1
07/11/13	2:47 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.8	61	14.0	21.7	11.20	1.1767	23	1	100.0	1
07/11/13	2:48 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1764	24	1	100.0	1
07/11/13	2:49 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	759.0	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1765	23	1	100.0	1
07/11/13	2:50 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1764	23	1	100.0	1
07/11/13	2:51 a	20.7	20.7	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	759.0	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1765	24	1	100.0	1
07/11/13	2:52 a	20.7	20.8	20.7	64	13.7	0.0	---	0.00	0.0	---	20.7	20.6	20.6	759.0	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1765	23	1	100.0	1
07/11/13	2:53 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1764	24	1	100.0	1
07/11/13	2:54 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1764	23	1	100.0	1
07/11/13	2:55 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	759.0	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1765	23	1	100.0	1
07/11/13	2:56 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.1	21.8	11.19	1.1762	24	1	100.0	1
07/11/13	2:57 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	759.0	0.00	0.0	0.000	0.002	21.9	61	14.0	21.7	11.19	1.1765	23	1	100.0	1
07/11/13	2:58 a	20.8	20.8	20.8	64	13.7	0.0	---	0.00	0.0	---	20.8	20.6	20.6	758.9	0.00	0.0	0.000	0.002	21.9	61	14.1	21.8	11.19	1.1761	24	1	100.0	1
