APITime,NO,NO2,NOx
04/06/2013 16:00:31,2.6,10.3,13.0
04/06/2013 16:00:32,2.6,10.3,13.0
04/06/2013 16:00:33,2.6,10.3,13.0
04/06/2013 16:00:35,2.6,10.3,13.0
04/06/2013 16:00:36,2.6,10.3,13.0
04/06/2013 16:00:37,2.6,10.3,13.0
04/06/2013 16:00:39,2.9,10.7,13.6
04/06/2013 16:00:40,2.9,10.7,13.6
04/06/2013 16:00:42,2.9,10.7,13.6
04/06/2013 16:00:43,2.9,10.7,13.6
04/06/2013 16:00:44,2.9,10.7,13.6
04/06/2013 16:00:46,2.9,10.7,13.6
04/06/2013 16:00:47,2.9,10.7,13.6
04/06/2013 16:00:48,2.9,10.7,13.6
04/06/2013 16:00:50,2.9,10.7,13.6
04/06/2013 16:00:51,2.9,10.7,13.6
04/06/2013 16:00:52,3.2,11.0,14.2
04/06/2013 16:00:54,3.2,11.0,14.2
04/06/2013 16:00:55,3.2,11.0,14.2
04/06/2013 16:00:56,3.2,11.0,14.2
04/06/2013 16:00:58,3.2,11.0,14.2
04/06/2013 16:00:59,3.2,11.0,14.2
04/06/2013 16:01:00,3.4,11.5,14.8
04/06/2013 16:01:02,3.4,11.5,14.8
04/06/2013 16:01:03,3.4,11.5,14.8
04/06/2013 16:01:04,3.4,11.5,14.8
04/06/2013 16:01:06,3.4,11.5,14.8
04/06/2013 16:01:07,3.4,11.5,14.8
04/06/2013 16:01:08,3.4,11.5,14.8
04/06/2013 16:01:10,3.6,11.8,15.5
04/06/2013 16:01:11,3.6,11.8,15.5
04/06/2013 16:01:12,3.6,11.8,15.5
04/06/2013 16:01:14,3.6,11.8,15.5
04/06/2013 16:01:15,3.6,11.8,15.5
04/06/2013 16:01:16,3.6,11.8,15.5
04/06/2013 16:01:18,3.9,12.3,16.2
04/06/2013 16:01:19,3.9,12.3,16.2
04/06/2013 16:01:21,3.9,12.3,16.2
04/06/2013 16:01:22,3.9,12.3,16.2
04/06/2013 16:01:23,3.9,12.3,16.2
04/06/2013 16:01:24,3.9,12.3,16.2
04/06/2013 16:01:26,3.9,12.3,16.8
04/06/2013 16:01:27,4.3,12.5,16.8
04/06/2013 16:01:29,4.3,12.5,16.8
04/06/2013 16:01:30,4.3,12.5,16.8
04/06/2013 16:01:31,4.3,12.5,16.8
04/06/2013 16:01:33,4.3,12.5,16.8
04/06/2013 16:01:34,4.3,12.5,16.8
04/06/2013 16:01:35,4.6,12.9,17.5
04/06/2013 16:01:37,4.6,12.9,17.5
04/06/2013 16:01:38,4.6,12.9,17.5
04/06/2013 16:01:39,4.6,12.9,17.5
04/06/2013 16:01:41,4.6,12.9,17.5
04/06/2013 16:01:42,4.6,12.9,17.5
04/06/2013 16:01:43,4.9,13.4,18.3
04/06/2013 16:01:45,4.9,13.4,18.3
04/06/2013 16:01:46,4.9,13.4,18.3
04/06/2013 16:01:47,4.9,13.4,18.3
04/06/2013 16:01:49,4.9,13.4,18.3
04/06/2013 16:01:50,4.9,13.4,18.3
04/06/2013 16:01:51,4.9,13.4,18.3
04/06/2013 16:01:53,4.9,13.4,18.3
04/06/2013 16:01:54,4.9,13.4,18.3
04/06/2013 16:01:55,4.9,13.4,18.3
04/06/2013 16:01:57,5.1,13.8,18.9
04/06/2013 16:01:58,5.1,13.8,18.9
04/06/2013 16:01:59,5.1,13.8,18.9
04/06/2013 16:02:01,5.1,13.8,18.9
04/06/2013 16:02:02,5.1,13.8,18.9
04/06/2013 16:02:04,5.1,13.8,18.9
04/06/2013 16:02:05,5.4,14.3,19.7
04/06/2013 16:02:06,5.4,14.3,19.7
04/06/2013 16:02:08,5.4,14.3,19.7
04/06/2013 16:02:09,5.4,14.3,19.7
04/06/2013 16:02:10,5.4,14.3,19.7
04/06/2013 16:02:12,5.4,14.3,19.7
04/06/2013 16:02:13,5.4,14.3,19.7
04/06/2013 16:02:14,5.8,14.7,20.5
04/06/2013 16:02:16,5.8,14.7,20.5
04/06/2013 16:02:17,5.8,14.7,20.5
04/06/2013 16:02:18,5.8,14.7,20.5
04/06/2013 16:02:20,5.8,14.7,20.5
04/06/2013 16:02:21,5.8,14.7,20.5
04/06/2013 16:02:22,6.2,15.2,21.4
04/06/2013 16:02:24,6.2,15.2,21.4
04/06/2013 16:02:25,6.2,15.2,21.4
04/06/2013 16:02:26,6.2,15.2,21.4
04/06/2013 16:02:28,6.2,15.2,21.4
04/06/2013 16:02:29,6.2,15.2,21.4
04/06/2013 16:02:30,6.2,15.2,22.2
04/06/2013 16:02:32,6.5,15.6,22.2
04/06/2013 16:02:33,6.5,15.6,22.2
04/06/2013 16:02:34,6.5,15.6,22.2
04/06/2013 16:02:36,6.5,15.6,22.2
04/06/2013 16:02:37,6.5,15.6,22.2
04/06/2013 16:02:38,6.5,15.6,22.2
04/06/2013 16:02:40,6.8,16.1,22.9
04/06/2013 16:02:41,6.8,16.1,22.9
04/06/2013 16:02:43,6.8,16.1,22.9
04/06/2013 16:02:44,6.8,16.1,22.9
04/06/2013 16:02:45,6.8,16.1,22.9
04/06/2013 16:02:47,6.8,16.1,22.9
04/06/2013 16:02:48,7.2,16.5,23.7
04/06/2013 16:02:49,7.2,16.5,23.7
04/06/2013 16:02:51,7.2,16.5,23.7
04/06/2013 16:02:52,7.2,16.5,23.7
04/06/2013 16:02:53,7.2,16.5,23.7
04/06/2013 16:02:55,7.2,16.5,23.7
04/06/2013 16:02:56,7.2,16.5,23.7
04/06/2013 16:02:57,7.2,16.5,23.7
04/06/2013 16:02:59,7.2,16.5,23.7
04/06/2013 16:03:00,7.2,16.5,23.7
04/06/2013 16:03:01,7.6,16.9,24.5
04/06/2013 16:03:03,7.6,16.9,24.5
04/06/2013 16:03:04,7.6,16.9,24.5
04/06/2013 16:03:05,7.6,16.9,24.5
04/06/2013 16:03:07,7.6,16.9,24.5
04/06/2013 16:03:08,7.6,16.9,24.5
04/06/2013 16:03:09,7.9,17.2,25.2
04/06/2013 16:03:11,7.9,17.2,25.2
04/06/2013 16:03:12,7.9,17.2,25.2
04/06/2013 16:03:13,7.9,17.2,25.2
04/06/2013 16:03:15,7.9,17.2,25.2
04/06/2013 16:03:16,7.9,17.2,25.2
04/06/2013 16:03:17,7.9,17.2,25.2
04/06/2013 16:03:19,8.3,17.6,25.9
04/06/2013 16:03:20,8.3,17.6,25.9
04/06/2013 16:03:22,8.3,17.6,25.9
04/06/2013 16:03:23,8.3,17.6,25.9
04/06/2013 16:03:24,8.3,17.6,25.9
04/06/2013 16:03:26,8.3,17.6,25.9
04/06/2013 16:03:27,8.6,18.1,26.7
04/06/2013 16:03:28,8.6,18.1,26.7
04/06/2013 16:03:30,8.6,18.1,26.7
04/06/2013 16:03:31,8.6,18.1,26.7
04/06/2013 16:03:32,8.6,18.1,26.7
04/06/2013 16:03:34,8.6,18.1,26.7
04/06/2013 16:03:35,8.6,18.1,26.7
04/06/2013 16:03:36,8.9,18.5,27.4
04/06/2013 16:03:38,8.9,18.5,27.4
04/06/2013 16:03:39,8.9,18.5,27.4
04/06/2013 16:03:40,8.9,18.5,27.4
04/06/2013 16:03:42,8.9,18.5,27.4
04/06/2013 16:03:43,8.9,18.5,27.4
04/06/2013 16:03:44,9.3,18.7,28.0
04/06/2013 16:03:46,9.3,18.7,28.0
04/06/2013 16:03:47,9.3,18.7,28.0
04/06/2013 16:03:48,9.3,18.7,28.0
04/06/2013 16:03:50,9.3,18.7,28.0
04/06/2013 16:03:51,9.3,18.7,28.0
04/06/2013 16:03:52,9.3,18.8,28.5
04/06/2013 16:03:54,9.7,18.8,28.5
04/06/2013 16:03:55,9.7,18.8,28.5
04/06/2013 16:03:56,9.7,18.8,28.5
04/06/2013 16:03:58,9.7,18.8,28.5
04/06/2013 16:03:59,9.7,18.8,28.5
04/06/2013 16:04:01,9.7,18.8,28.5
04/06/2013 16:04:02,9.7,18.8,28.5
04/06/2013 16:04:03,9.7,18.8,28.5
04/06/2013 16:04:05,9.7,18.8,28.5
04/06/2013 16:04:06,10.0,19.1,29.1
04/06/2013 16:04:07,10.0,19.1,29.1
04/06/2013 16:04:09,10.0,19.1,29.1
04/06/2013 16:04:10,10.0,19.1,29.1
04/06/2013 16:04:11,10.0,19.1,29.1
04/06/2013 16:04:13,10.0,19.1,29.1
04/06/2013 16:04:14,10.3,19.4,29.7
04/06/2013 16:04:15,10.3,19.4,29.7
04/06/2013 16:04:17,10.3,19.4,29.7
04/06/2013 16:04:18,10.3,19.4,29.7
04/06/2013 16:04:19,10.3,19.4,29.7
04/06/2013 16:04:21,10.3,19.4,29.7
04/06/2013 16:04:22,10.3,19.4,29.7
04/06/2013 16:04:23,10.6,19.6,30.2
04/06/2013 16:04:25,10.6,19.6,30.2
04/06/2013 16:04:26,10.6,19.6,30.2
04/06/2013 16:04:27,10.6,19.6,30.2
04/06/2013 16:04:29,10.6,19.6,30.2
04/06/2013 16:04:30,10.6,19.6,30.2
04/06/2013 16:04:31,10.9,19.8,30.7
04/06/2013 16:04:33,10.9,19.8,30.7
04/06/2013 16:04:34,10.9,19.8,30.7
04/06/2013 16:04:35,10.9,19.8,30.7
04/06/2013 16:04:37,10.9,19.8,30.7
04/06/2013 16:04:38,10.9,19.8,30.7
04/06/2013 16:04:39,10.9,19.8,30.7
04/06/2013 16:04:41,11.2,19.9,31.1
04/06/2013 16:04:42,11.2,19.9,31.1
04/06/2013 16:04:44,11.2,19.9,31.1
04/06/2013 16:04:45,11.2,19.9,31.1
04/06/2013 16:04:46,11.2,19.9,31.1
04/06/2013 16:04:48,11.2,19.9,31.1
04/06/2013 16:04:49,11.5,20.1,31.5
04/06/2013 16:04:50,11.5,20.1,31.5
04/06/2013 16:04:52,11.5,20.1,31.5
04/06/2013 16:04:53,11.5,20.1,31.5
04/06/2013 16:04:54,11.5,20.1,31.5
04/06/2013 16:04:56,11.5,20.1,31.5
04/06/2013 16:04:57,11.5,20.2,31.9
04/06/2013 16:04:58,11.7,20.2,31.9
04/06/2013 16:05:00,11.7,20.2,31.9
04/06/2013 16:05:01,11.7,20.2,31.9
04/06/2013 16:05:02,11.7,20.2,31.9
04/06/2013 16:05:04,11.7,20.2,31.9
04/06/2013 16:05:05,11.7,20.2,31.9
04/06/2013 16:05:06,11.7,20.2,31.9
04/06/2013 16:05:08,11.7,20.2,31.9
04/06/2013 16:05:09,11.7,20.2,31.9
04/06/2013 16:05:10,12.1,20.3,32.3
04/06/2013 16:05:12,12.1,20.3,32.3
04/06/2013 16:05:13,12.1,20.3,32.3
04/06/2013 16:05:14,12.1,20.3,32.3
04/06/2013 16:05:16,12.1,20.3,32.3
04/06/2013 16:05:17,12.1,20.3,32.3
04/06/2013 16:05:18,12.1,20.3,32.7
04/06/2013 16:05:20,12.4,20.3,32.7
04/06/2013 16:05:21,12.4,20.3,32.7
04/06/2013 16:05:23,12.4,20.3,32.7
04/06/2013 16:05:24,12.4,20.3,32.7
04/06/2013 16:05:25,12.4,20.3,32.7
04/06/2013 16:05:26,12.4,20.3,32.7
04/06/2013 16:05:28,12.7,20.3,33.0
04/06/2013 16:05:29,12.7,20.3,33.0
04/06/2013 16:05:31,12.7,20.3,33.0
04/06/2013 16:05:32,12.7,20.3,33.0
04/06/2013 16:05:33,12.7,20.3,33.0
04/06/2013 16:05:35,12.7,20.3,33.0
04/06/2013 16:05:36,13.0,20.4,33.4
04/06/2013 16:05:37,13.0,20.4,33.4
04/06/2013 16:05:39,13.0,20.4,33.4
04/06/2013 16:05:40,13.0,20.4,33.4
04/06/2013 16:05:41,13.0,20.4,33.4
04/06/2013 16:05:43,13.0,20.4,33.4
04/06/2013 16:05:44,13.0,20.4,33.4
04/06/2013 16:05:45,13.3,20.4,33.7
04/06/2013 16:05:47,13.3,20.4,33.7
04/06/2013 16:05:48,13.3,20.4,33.7
04/06/2013 16:05:49,13.3,20.4,33.7
04/06/2013 16:05:51,13.3,20.4,33.7
04/06/2013 16:05:52,13.3,20.4,33.7
04/06/2013 16:05:54,13.5,20.5,34.0
04/06/2013 16:05:55,13.5,20.5,34.0
04/06/2013 16:05:56,13.5,20.5,34.0
04/06/2013 16:05:58,13.5,20.5,34.0
04/06/2013 16:05:59,13.5,20.5,34.0
04/06/2013 16:06:00,13.5,20.5,34.0
04/06/2013 16:06:02,13.8,20.5,34.2
04/06/2013 16:06:03,13.8,20.5,34.2
04/06/2013 16:06:04,13.8,20.5,34.2
04/06/2013 16:06:06,13.8,20.5,34.2
04/06/2013 16:06:07,13.8,20.5,34.2
04/06/2013 16:06:08,13.8,20.5,34.2
04/06/2013 16:06:10,13.8,20.5,34.2
04/06/2013 16:06:11,13.8,20.5,34.2
04/06/2013 16:06:12,13.8,20.5,34.2
04/06/2013 16:06:14,13.8,20.5,34.2
04/06/2013 16:06:15,14.1,20.5,34.6
04/06/2013 16:06:16,14.1,20.5,34.6
04/06/2013 16:06:18,14.1,20.5,34.6
04/06/2013 16:06:19,14.1,20.5,34.6
04/06/2013 16:06:20,14.1,20.5,34.6
04/06/2013 16:06:22,14.1,20.5,34.6
04/06/2013 16:06:23,14.3,20.9,35.2
04/06/2013 16:06:25,14.3,20.9,35.2
04/06/2013 16:06:26,14.3,20.9,35.2
04/06/2013 16:06:27,14.3,20.9,35.2
04/06/2013 16:06:29,14.3,20.9,35.2
04/06/2013 16:06:30,14.3,20.9,35.2
04/06/2013 16:06:31,14.3,20.9,35.2
04/06/2013 16:06:33,14.4,20.9,35.3
04/06/2013 16:06:34,14.4,20.9,35.3
04/06/2013 16:06:35,14.4,20.9,35.3
04/06/2013 16:06:37,14.4,20.9,35.3
04/06/2013 16:06:38,14.4,20.9,35.3
04/06/2013 16:06:39,14.4,20.9,35.3
04/06/2013 16:06:41,14.6,20.9,35.5
04/06/2013 16:06:42,14.6,20.9,35.5
04/06/2013 16:06:43,14.6,20.9,35.5
04/06/2013 16:06:45,14.6,20.9,35.5
04/06/2013 16:06:46,14.6,20.9,35.5
04/06/2013 16:06:47,14.6,20.9,35.5
04/06/2013 16:06:49,14.6,20.9,35.5
04/06/2013 16:06:50,14.9,20.7,35.6
04/06/2013 16:06:51,14.9,20.7,35.6
04/06/2013 16:06:53,14.9,20.7,35.6
04/06/2013 16:06:54,14.9,20.7,35.6
04/06/2013 16:06:55,14.9,20.7,35.6
04/06/2013 16:06:57,14.9,20.7,35.6
04/06/2013 16:06:58,15.0,20.9,35.9
04/06/2013 16:06:59,15.0,20.9,35.9
04/06/2013 16:07:01,15.0,20.9,35.9
04/06/2013 16:07:02,15.0,20.9,35.9
04/06/2013 16:07:04,15.0,20.9,35.9
04/06/2013 16:07:05,15.0,20.9,35.9
04/06/2013 16:07:06,15.1,21.0,36.0
04/06/2013 16:07:08,15.1,21.0,36.0
04/06/2013 16:07:09,15.1,21.0,36.0
04/06/2013 16:07:10,15.1,21.0,36.0
04/06/2013 16:07:12,15.1,21.0,36.0
04/06/2013 16:07:13,15.1,21.0,36.0
04/06/2013 16:07:14,15.1,21.0,36.0
04/06/2013 16:07:16,15.1,21.0,36.0
04/06/2013 16:07:17,15.1,21.0,36.0
04/06/2013 16:07:18,15.1,21.0,36.0
04/06/2013 16:07:20,15.2,21.0,36.2
04/06/2013 16:07:21,15.2,21.0,36.2
04/06/2013 16:07:22,15.2,21.0,36.2
04/06/2013 16:07:24,15.2,21.0,36.2
04/06/2013 16:07:25,15.2,21.0,36.2
04/06/2013 16:07:26,15.2,21.0,36.2
04/06/2013 16:07:28,15.5,21.0,36.6
04/06/2013 16:07:29,15.5,21.0,36.6
04/06/2013 16:07:30,15.5,21.0,36.6
04/06/2013 16:07:32,15.5,21.0,36.6
04/06/2013 16:07:33,15.5,21.0,36.6
04/06/2013 16:07:34,15.5,21.0,36.6
04/06/2013 16:07:36,15.5,21.0,36.6
04/06/2013 16:07:37,15.6,21.4,37.0
04/06/2013 16:07:38,15.6,21.4,37.0
04/06/2013 16:07:40,15.6,21.4,37.0
04/06/2013 16:07:41,15.6,21.4,37.0
04/06/2013 16:07:43,15.6,21.4,37.0
04/06/2013 16:07:44,15.6,21.4,37.0
04/06/2013 16:07:45,15.7,21.4,37.1
04/06/2013 16:07:47,15.7,21.4,37.1
04/06/2013 16:07:48,15.7,21.4,37.1
04/06/2013 16:07:49,15.7,21.4,37.1
04/06/2013 16:07:51,15.7,21.4,37.1
04/06/2013 16:07:52,15.7,21.4,37.1
04/06/2013 16:07:53,15.7,21.4,37.1
04/06/2013 16:07:55,15.7,21.6,37.3
04/06/2013 16:07:56,15.7,21.6,37.3
04/06/2013 16:07:57,15.7,21.6,37.3
04/06/2013 16:07:59,15.7,21.6,37.3
04/06/2013 16:08:00,15.7,21.6,37.3
04/06/2013 16:08:01,15.7,21.6,37.3
04/06/2013 16:08:03,15.7,21.7,37.4
04/06/2013 16:08:04,15.7,21.7,37.4
04/06/2013 16:08:05,15.7,21.7,37.4
04/06/2013 16:08:07,15.7,21.7,37.4
04/06/2013 16:08:08,15.7,21.7,37.4
04/06/2013 16:08:09,15.7,21.7,37.4
04/06/2013 16:08:11,15.7,21.8,37.5
04/06/2013 16:08:12,15.8,21.8,37.5
04/06/2013 16:08:13,15.8,21.8,37.5
04/06/2013 16:08:15,15.8,21.8,37.5
04/06/2013 16:08:16,15.8,21.8,37.5
04/06/2013 16:08:18,15.8,21.8,37.5
04/06/2013 16:08:19,15.8,21.8,37.5
04/06/2013 16:08:20,15.8,21.8,37.5
04/06/2013 16:08:21,15.8,21.8,37.5
04/06/2013 16:08:23,15.8,21.8,37.5
04/06/2013 16:08:24,15.9,21.7,37.6
04/06/2013 16:08:26,15.9,21.7,37.6
04/06/2013 16:08:27,15.9,21.7,37.6
04/06/2013 16:08:28,15.9,21.7,37.6
04/06/2013 16:08:29,15.9,21.7,37.6
04/06/2013 16:08:31,15.9,21.7,37.6
04/06/2013 16:08:32,15.9,21.7,37.4
04/06/2013 16:08:34,15.8,21.6,37.4
04/06/2013 16:08:35,15.8,21.6,37.4
04/06/2013 16:08:36,15.8,21.6,37.4
04/06/2013 16:08:38,15.8,21.6,37.4
04/06/2013 16:08:39,15.8,21.6,37.4
04/06/2013 16:08:40,15.8,21.6,37.4
04/06/2013 16:08:42,15.8,21.4,37.2
04/06/2013 16:08:43,15.8,21.4,37.2
04/06/2013 16:08:44,15.8,21.4,37.2
04/06/2013 16:08:46,15.8,21.4,37.2
04/06/2013 16:08:47,15.8,21.4,37.2
04/06/2013 16:08:48,15.8,21.4,37.2
04/06/2013 16:08:50,15.6,21.4,37.0
04/06/2013 16:08:51,15.6,21.4,37.0
04/06/2013 16:08:52,15.6,21.4,37.0
04/06/2013 16:08:54,15.6,21.4,37.0
04/06/2013 16:08:55,15.6,21.4,37.0
04/06/2013 16:08:56,15.6,21.4,37.0
04/06/2013 16:08:58,15.6,21.4,37.0
04/06/2013 16:08:59,15.5,21.2,36.8
04/06/2013 16:09:00,15.5,21.2,36.8
04/06/2013 16:09:02,15.5,21.2,36.8
04/06/2013 16:09:03,15.5,21.2,36.8
04/06/2013 16:09:05,15.5,21.2,36.8
04/06/2013 16:09:06,15.5,21.2,36.8
04/06/2013 16:09:07,15.5,21.1,36.6
04/06/2013 16:09:09,15.5,21.1,36.6
04/06/2013 16:09:10,15.5,21.1,36.6
04/06/2013 16:09:11,15.5,21.1,36.6
04/06/2013 16:09:13,15.5,21.1,36.6
04/06/2013 16:09:14,15.5,21.1,36.6
04/06/2013 16:09:15,15.5,21.1,36.5
04/06/2013 16:09:17,15.3,21.2,36.5
04/06/2013 16:09:18,15.3,21.2,36.5
04/06/2013 16:09:19,15.3,21.2,36.5
04/06/2013 16:09:21,15.3,21.2,36.5
04/06/2013 16:09:22,15.3,21.2,36.5
04/06/2013 16:09:23,15.3,21.2,36.5
04/06/2013 16:09:25,15.3,21.2,36.5
04/06/2013 16:09:26,15.3,21.2,36.5
04/06/2013 16:09:27,15.3,21.2,36.5
04/06/2013 16:09:29,15.1,21.0,36.1
04/06/2013 16:09:30,15.1,21.0,36.1
04/06/2013 16:09:31,15.1,21.0,36.1
04/06/2013 16:09:33,15.1,21.0,36.1
04/06/2013 16:09:34,15.1,21.0,36.1
04/06/2013 16:09:35,15.1,21.0,36.1
04/06/2013 16:09:37,15.1,21.0,35.9
04/06/2013 16:09:38,14.9,21.0,35.9
04/06/2013 16:09:40,14.9,21.0,35.9
04/06/2013 16:09:41,14.9,21.0,35.9
04/06/2013 16:09:42,14.9,21.0,35.9
04/06/2013 16:09:43,14.9,21.0,35.9
04/06/2013 16:09:45,14.9,21.0,35.9
04/06/2013 16:09:46,14.6,20.9,35.5
04/06/2013 16:09:48,14.6,20.9,35.5
04/06/2013 16:09:49,14.6,20.9,35.5
04/06/2013 16:09:50,14.6,20.9,35.5
04/06/2013 16:09:52,14.6,20.9,35.5
04/06/2013 16:09:53,14.6,20.9,35.5
04/06/2013 16:09:54,14.4,20.6,35.0
04/06/2013 16:09:56,14.4,20.6,35.0
04/06/2013 16:09:57,14.4,20.6,35.0
04/06/2013 16:09:58,14.4,20.6,35.0
04/06/2013 16:10:00,14.4,20.6,35.0
04/06/2013 16:10:01,14.4,20.6,35.0
04/06/2013 16:10:02,14.4,20.6,35.0
04/06/2013 16:10:04,14.1,20.5,34.6
04/06/2013 16:10:05,14.1,20.5,34.6
04/06/2013 16:10:06,14.1,20.5,34.6
04/06/2013 16:10:08,14.1,20.5,34.6
04/06/2013 16:10:09,14.1,20.5,34.6
04/06/2013 16:10:10,14.1,20.5,34.6
04/06/2013 16:10:12,13.8,20.3,34.2
04/06/2013 16:10:13,13.8,20.3,34.2
04/06/2013 16:10:14,13.8,20.3,34.2
04/06/2013 16:10:16,13.8,20.3,34.2
04/06/2013 16:10:17,13.8,20.3,34.2
04/06/2013 16:10:18,13.8,20.3,34.2
04/06/2013 16:10:20,13.8,20.3,33.8
04/06/2013 16:10:21,13.6,20.2,33.8
04/06/2013 16:10:23,13.6,20.2,33.8
04/06/2013 16:10:24,13.6,20.2,33.8
04/06/2013 16:10:25,13.6,20.2,33.8
04/06/2013 16:10:27,13.6,20.2,33.8
04/06/2013 16:10:28,13.6,20.2,33.8
04/06/2013 16:10:29,13.6,20.2,33.8
04/06/2013 16:10:31,13.6,20.2,33.8
04/06/2013 16:10:32,13.6,20.2,33.8
04/06/2013 16:10:33,13.4,20.0,33.4
04/06/2013 16:10:35,13.4,20.0,33.4
04/06/2013 16:10:36,13.4,20.0,33.4
04/06/2013 16:10:37,13.4,20.0,33.4
04/06/2013 16:10:39,13.4,20.0,33.4
04/06/2013 16:10:40,13.4,20.0,33.4
04/06/2013 16:10:41,13.4,20.0,32.9
04/06/2013 16:10:43,13.1,19.8,32.9
04/06/2013 16:10:44,13.1,19.8,32.9
04/06/2013 16:10:45,13.1,19.8,32.9
04/06/2013 16:10:47,13.1,19.8,32.9
04/06/2013 16:10:48,13.1,19.8,32.9
04/06/2013 16:10:49,13.1,19.8,32.9
04/06/2013 16:10:51,12.8,19.7,32.5
04/06/2013 16:10:52,12.8,19.7,32.5
04/06/2013 16:10:53,12.8,19.7,32.5
04/06/2013 16:10:55,12.8,19.7,32.5
04/06/2013 16:10:56,12.8,19.7,32.5
04/06/2013 16:10:58,12.8,19.7,32.5
04/06/2013 16:10:59,12.5,19.6,32.1
04/06/2013 16:11:00,12.5,19.6,32.1
04/06/2013 16:11:02,12.5,19.6,32.1
04/06/2013 16:11:03,12.5,19.6,32.1
04/06/2013 16:11:04,12.5,19.6,32.1
04/06/2013 16:11:06,12.5,19.6,32.1
04/06/2013 16:11:07,12.5,19.6,32.1
04/06/2013 16:11:08,12.1,19.4,31.5
04/06/2013 16:11:10,12.1,19.4,31.5
04/06/2013 16:11:11,12.1,19.4,31.5
04/06/2013 16:11:12,12.1,19.4,31.5
04/06/2013 16:11:14,12.1,19.4,31.5
04/06/2013 16:11:15,12.1,19.4,31.5
04/06/2013 16:11:16,11.9,19.2,31.0
04/06/2013 16:11:18,11.9,19.2,31.0
04/06/2013 16:11:19,11.9,19.2,31.0
04/06/2013 16:11:20,11.9,19.2,31.0
04/06/2013 16:11:22,11.9,19.2,31.0
04/06/2013 16:11:23,11.9,19.2,31.0
04/06/2013 16:11:24,11.9,19.2,30.6
04/06/2013 16:11:26,11.6,19.0,30.6
04/06/2013 16:11:27,11.6,19.0,30.6
04/06/2013 16:11:28,11.6,19.0,30.6
04/06/2013 16:11:30,11.6,19.0,30.6
04/06/2013 16:11:31,11.6,19.0,30.6
04/06/2013 16:11:32,11.6,19.0,30.6
04/06/2013 16:11:34,11.6,19.0,30.6
04/06/2013 16:11:35,11.6,19.0,30.6
04/06/2013 16:11:36,11.6,19.0,30.6
04/06/2013 16:11:38,11.2,18.9,30.1
04/06/2013 16:11:39,11.2,18.9,30.1
04/06/2013 16:11:40,11.2,18.9,30.1
04/06/2013 16:11:42,11.2,18.9,30.1
04/06/2013 16:11:43,11.2,18.9,30.1
04/06/2013 16:11:44,11.2,18.9,30.1
04/06/2013 16:11:46,11.2,18.9,29.6
04/06/2013 16:11:47,10.8,18.8,29.6
04/06/2013 16:11:49,10.8,18.8,29.6
04/06/2013 16:11:50,10.8,18.8,29.6
04/06/2013 16:11:51,10.8,18.8,29.6
04/06/2013 16:11:53,10.8,18.8,29.6
04/06/2013 16:11:54,10.8,18.8,29.6
04/06/2013 16:11:55,10.4,18.6,29.1
04/06/2013 16:11:57,10.4,18.6,29.1
04/06/2013 16:11:58,10.4,18.6,29.1
04/06/2013 16:11:59,10.4,18.6,29.1
04/06/2013 16:12:01,10.4,18.6,29.1
04/06/2013 16:12:02,10.4,18.6,29.1
04/06/2013 16:12:03,10.1,18.4,28.5
04/06/2013 16:12:05,10.1,18.4,28.5
04/06/2013 16:12:06,10.1,18.4,28.5
04/06/2013 16:12:07,10.1,18.4,28.5
04/06/2013 16:12:09,10.1,18.4,28.5
04/06/2013 16:12:10,10.1,18.4,28.5
04/06/2013 16:12:11,10.1,18.4,28.5
04/06/2013 16:12:13,9.7,18.2,27.9
04/06/2013 16:12:14,9.7,18.2,27.9
04/06/2013 16:12:15,9.7,18.2,27.9
04/06/2013 16:12:17,9.7,18.2,27.9
04/06/2013 16:12:18,9.7,18.2,27.9
04/06/2013 16:12:19,9.7,18.2,27.9
04/06/2013 16:12:21,9.5,17.9,27.4
04/06/2013 16:12:22,9.5,17.9,27.4
04/06/2013 16:12:23,9.5,17.9,27.4
04/06/2013 16:12:25,9.5,17.9,27.4
04/06/2013 16:12:26,9.5,17.9,27.4
04/06/2013 16:12:27,9.5,17.9,27.4
04/06/2013 16:12:29,9.5,17.9,26.9
04/06/2013 16:12:30,9.1,17.8,26.9
04/06/2013 16:12:32,9.1,17.8,26.9
04/06/2013 16:12:33,9.1,17.8,26.9
04/06/2013 16:12:34,9.1,17.8,26.9
04/06/2013 16:12:36,9.1,17.8,26.9
04/06/2013 16:12:37,9.1,17.8,26.9
04/06/2013 16:12:38,9.1,17.8,26.9
04/06/2013 16:12:40,9.1,17.8,26.9
04/06/2013 16:12:41,9.1,17.8,26.9
04/06/2013 16:12:42,8.7,17.6,26.3
04/06/2013 16:12:44,8.7,17.6,26.3
04/06/2013 16:12:45,8.7,17.6,26.3
04/06/2013 16:12:46,8.7,17.6,26.3
04/06/2013 16:12:48,8.7,17.6,26.3
04/06/2013 16:12:49,8.7,17.6,26.3
04/06/2013 16:12:50,8.7,17.6,26.3
04/06/2013 16:12:52,8.4,17.2,25.5
04/06/2013 16:12:53,8.4,17.2,25.5
04/06/2013 16:12:54,8.4,17.2,25.5
04/06/2013 16:12:56,8.4,17.2,25.5
04/06/2013 16:12:57,8.4,17.2,25.5
04/06/2013 16:12:58,8.4,17.2,25.5
04/06/2013 16:13:00,8.0,17.0,25.0
04/06/2013 16:13:01,8.0,17.0,25.0
